ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
463936,Male,Yes,32,No,Entertainment,1.0,Average,2.0,Cat_6
459006,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6
460374,Female,No,46,Yes,Artist,6.0,Low,2.0,Cat_6
460763,Male,No,47,Yes,Artist,1.0,Low,2.0,Cat_6
459740,Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6
462625,Male,No,32,Yes,Artist,0.0,Low,3.0,Cat_4
467044,Female,No,35,Yes,Marketing,0.0,Low,1.0,Cat_7
458990,Female,Yes,71,No,Lawyer,1.0,High,3.0,Cat_6
464918,Male,No,39,No,Artist,1.0,Low,1.0,Cat_4
465426,Male,No,30,No,Healthcare,0.0,Low,4.0,Cat_6
461950,Female,No,40,Yes,Healthcare,1.0,Low,1.0,Cat_2
465548,Female,No,40,Yes,Artist,0.0,Low,4.0,Cat_3
462674,Female,Yes,51,Yes,Homemaker,12.0,Average,4.0,Cat_3
464316,Male,Yes,59,Yes,Artist,0.0,Average,4.0,Cat_6
462600,Male,Yes,30,No,Engineer,3.0,Average,3.0,Cat_4
461648,Female,Yes,49,Yes,Artist,1.0,Low,1.0,Cat_6
463688,Female,No,52,Yes,Doctor,1.0,Low,1.0,Cat_4
464718,Male,No,25,No,Healthcare,0.0,Low,2.0,Cat_3
464163,Male,Yes,67,Yes,Executive,0.0,High,4.0,Cat_6
459571,Female,Yes,53,Yes,Executive,0.0,High,4.0,Cat_6
461253,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_4
461617,Male,No,45,Yes,Artist,0.0,Low,2.0,Cat_6
463317,Male,Yes,72,Yes,Marketing,0.0,Low,1.0,Cat_6
466004,Male,Yes,52,Yes,Artist,0.0,Average,6.0,Cat_4
467111,Male,Yes,72,Yes,Artist,0.0,Low,1.0,Cat_6
467352,Male,Yes,51,Yes,Executive,1.0,High,4.0,Cat_6
461710,Female,Yes,49,Yes,Doctor,1.0,Average,4.0,Cat_6
465861,Female,No,40,Yes,Entertainment,14.0,Low,1.0,Cat_6
463785,Female,No,27,No,Healthcare,0.0,Low,4.0,Cat_4
467455,Female,No,37,Yes,Artist,8.0,Low,2.0,Cat_6
464993,Male,Yes,57,No,Executive,4.0,High,4.0,Cat_6
459850,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6
463224,Male,Yes,50,Yes,Executive,0.0,High,4.0,Cat_6
464512,Male,Yes,43,No,Executive,8.0,Low,3.0,Cat_6
467765,Male,Yes,28,No,Entertainment,9.0,High,4.0,Cat_6
460174,Female,No,43,Yes,Artist,8.0,Low,4.0,Cat_6
460244,Female,No,51,Yes,Doctor,0.0,Low,3.0,Cat_6
465281,Female,Yes,27,Yes,Artist,8.0,Average,2.0,Cat_6
462349,Male,Yes,49,Yes,Artist,0.0,Average,6.0,Cat_6
462588,Male,Yes,41,No,Entertainment,12.0,Average,3.0,Cat_4
467051,Female,No,19,No,Healthcare,0.0,Low,4.0,Cat_6
460386,Male,Yes,29,Yes,Healthcare,0.0,Low,2.0,Cat_6
460982,Male,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6
465231,Male,Yes,65,No,Artist,0.0,Average,2.0,Cat_6
464035,Male,Yes,62,Yes,Executive,1.0,High,4.0,Cat_6
461106,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_3
464937,Male,Yes,50,Yes,Artist,0.0,Low,2.0,Cat_4
465116,Female,Yes,66,Yes,Artist,0.0,Low,2.0,Cat_6
463117,Female,No,26,No,Engineer,0.0,Low,3.0,Cat_6
459991,Male,Yes,40,Yes,Artist,6.0,Low,1.0,Cat_6
465095,Male,Yes,48,Yes,Executive,1.0,High,4.0,Cat_6
467057,Female,No,50,No,Entertainment,8.0,Low,2.0,Cat_6
465807,Female,No,42,Yes,Artist,1.0,Low,1.0,Cat_3
466093,Male,No,52,Yes,Entertainment,1.0,Low,5.0,Cat_4
462374,Male,Yes,37,Yes,Executive,0.0,High,4.0,Cat_6
461213,Female,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_6
466510,Male,No,51,Yes,Artist,6.0,Low,1.0,Cat_6
465621,Male,No,42,Yes,Doctor,8.0,Low,1.0,Cat_6
466565,Male,Yes,29,No,Artist,6.0,Average,2.0,Cat_6
466762,Male,Yes,63,Yes,Homemaker,1.0,Low,3.0,Cat_6
465005,Male,Yes,50,Yes,Executive,4.0,High,3.0,Cat_6
464302,Female,Yes,50,Yes,Doctor,1.0,Low,3.0,Cat_6
462958,Male,No,26,No,Marketing,1.0,Low,5.0,Cat_6
459255,Female,No,33,Yes,Healthcare,0.0,Low,3.0,Cat_6
461701,Male,Yes,40,No,Artist,1.0,Average,2.0,Cat_5
462498,Female,Yes,55,Yes,Doctor,0.0,Average,3.0,Cat_6
460443,Female,No,38,Yes,Doctor,0.0,Low,1.0,Cat_6
465214,Male,Yes,25,No,Engineer,14.0,Low,1.0,Cat_6
461090,Female,Yes,45,Yes,Engineer,1.0,Low,3.0,Cat_3
462276,Female,No,36,Yes,Engineer,4.0,Low,1.0,Cat_6
467037,Male,Yes,56,No,Lawyer,0.0,High,2.0,Cat_6
464450,Female,Yes,56,Yes,Artist,0.0,High,2.0,Cat_6
459058,Male,No,40,Yes,Artist,1.0,Low,4.0,Cat_3
461740,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,Cat_6
463448,Male,Yes,40,Yes,Artist,8.0,Average,2.0,Cat_6
463068,Male,Yes,26,Yes,Artist,9.0,Average,2.0,Cat_6
467393,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_6
466920,Male,No,21,No,Healthcare,7.0,Low,4.0,Cat_3
465894,Male,No,27,Yes,Artist,8.0,Low,6.0,Cat_6
462400,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_6
465128,Female,Yes,62,No,Artist,1.0,Average,3.0,Cat_6
461764,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_6
464754,Female,Yes,43,No,Engineer,4.0,Average,7.0,Cat_4
461291,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_6
465500,Male,Yes,65,Yes,Entertainment,1.0,High,2.0,Cat_6
466382,Female,Yes,52,Yes,Engineer,4.0,High,2.0,Cat_4
462953,Female,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_6
467106,Male,Yes,45,Yes,Entertainment,4.0,Average,3.0,Cat_2
461988,Male,Yes,36,No,Engineer,0.0,Average,2.0,Cat_6
459227,Female,Yes,31,No,Engineer,9.0,Low,4.0,Cat_6
463940,Female,No,26,No,Healthcare,1.0,Low,8.0,Cat_4
464023,Male,No,22,No,Healthcare,0.0,Low,5.0,Cat_7
466601,Male,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_4
461945,Female,Yes,87,Yes,Artist,0.0,Low,1.0,Cat_6
467448,Female,Yes,49,No,Engineer,0.0,Low,1.0,Cat_6
465448,Male,No,32,No,Healthcare,0.0,Low,3.0,Cat_2
465950,Female,Yes,52,Yes,Artist,6.0,Low,2.0,Cat_6
460480,Male,No,18,No,Healthcare,0.0,Low,7.0,Cat_3
467233,Female,No,67,No,Artist,1.0,Low,2.0,Cat_6
461802,Male,No,37,Yes,Artist,1.0,Low,4.0,Cat_6
466125,Female,Yes,65,Yes,Artist,0.0,Low,2.0,Cat_6
461612,Female,No,31,Yes,Healthcare,8.0,Low,5.0,Cat_6
466698,Female,Yes,26,Yes,Healthcare,8.0,Low,2.0,Cat_3
463479,Male,No,30,No,Executive,1.0,Low,2.0,Cat_6
460890,Male,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_3
463462,Female,Yes,41,No,Engineer,0.0,Average,4.0,Cat_6
467009,Female,No,29,No,Homemaker,2.0,Low,4.0,Cat_3
461613,Female,No,25,Yes,Healthcare,8.0,Low,4.0,Cat_5
463322,Female,Yes,72,Yes,Lawyer,1.0,High,4.0,Cat_2
467431,Male,Yes,40,Yes,Artist,9.0,Average,3.0,Cat_6
465371,Female,No,43,Yes,Artist,0.0,Low,1.0,Cat_6
466265,Male,No,30,No,Doctor,1.0,Low,1.0,Cat_3
464456,Male,Yes,27,Yes,Artist,1.0,Low,4.0,Cat_6
466389,Female,Yes,47,Yes,Engineer,0.0,Average,2.0,Cat_6
460276,Female,Yes,37,Yes,Artist,3.0,Low,2.0,Cat_6
465689,Male,No,22,No,Healthcare,9.0,Low,4.0,Cat_3
466572,Female,No,30,No,Healthcare,0.0,Low,4.0,Cat_6
466465,Male,Yes,43,Yes,Engineer,5.0,High,2.0,Cat_3
464052,Male,No,36,Yes,Artist,0.0,Low,1.0,Cat_6
464080,Female,No,41,Yes,Artist,1.0,Low,2.0,Cat_6
460300,Female,Yes,60,Yes,Lawyer,0.0,Low,2.0,Cat_6
466441,Male,No,22,No,Healthcare,0.0,Low,9.0,Cat_6
460652,Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_4
459107,Male,Yes,55,Yes,Artist,1.0,Low,2.0,Cat_6
464325,Male,Yes,27,Yes,Healthcare,4.0,High,3.0,Cat_6
461904,Female,Yes,50,Yes,Artist,4.0,Average,2.0,Cat_5
464676,Male,No,19,No,Entertainment,1.0,Low,6.0,Cat_4
467207,Female,No,27,Yes,Artist,8.0,Low,1.0,Cat_6
464453,Female,Yes,46,Yes,Artist,4.0,High,5.0,Cat_6
460512,Female,Yes,43,Yes,Engineer,0.0,High,4.0,Cat_3
461144,Female,No,23,No,Lawyer,0.0,Low,6.0,Cat_3
463848,Male,Yes,48,Yes,Artist,1.0,Average,4.0,Cat_1
462266,Male,No,25,Yes,Doctor,8.0,Low,5.0,Cat_6
463862,Male,Yes,50,Yes,Artist,6.0,Average,3.0,Cat_6
460974,Male,Yes,79,No,Lawyer,1.0,Low,1.0,Cat_6
465717,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6
460921,Male,Yes,45,No,Executive,1.0,High,3.0,Cat_6
460845,Female,No,20,No,Healthcare,0.0,Low,2.0,Cat_6
463325,Male,Yes,22,No,Doctor,1.0,Low,4.0,Cat_6
466684,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_1
464728,Male,Yes,47,No,Entertainment,1.0,High,4.0,Cat_4
459985,Female,No,39,Yes,Doctor,8.0,Low,2.0,Cat_6
464041,Female,No,26,Yes,Engineer,1.0,Low,3.0,Cat_6
459399,Female,No,20,No,Doctor,1.0,Low,2.0,Cat_6
461165,Male,Yes,28,No,Artist,1.0,Average,2.0,Cat_3
463738,Male,Yes,43,No,Executive,0.0,High,4.0,Cat_6
463820,Male,Yes,45,Yes,Executive,8.0,High,4.0,Cat_6
467280,Female,No,28,No,Entertainment,10.0,Low,2.0,Cat_6
462171,Female,Yes,37,No,Engineer,3.0,High,2.0,Cat_6
463924,Female,No,40,Yes,Artist,1.0,Low,1.0,Cat_5
460182,Female,Yes,43,Yes,Artist,2.0,Average,3.0,Cat_6
465041,Female,Yes,50,No,Artist,0.0,Average,4.0,Cat_4
462893,Female,Yes,52,No,Artist,1.0,Average,3.0,Cat_4
464026,Male,No,18,No,Healthcare,1.0,Low,2.0,Cat_6
461296,Female,Yes,83,Yes,Lawyer,0.0,High,2.0,Cat_6
463655,Male,Yes,39,Yes,Artist,13.0,Low,2.0,Cat_6
465662,Male,Yes,76,No,Executive,1.0,Low,1.0,Cat_6
466031,Female,No,30,No,Entertainment,6.0,Low,1.0,Cat_6
463607,Female,No,29,Yes,Engineer,1.0,Low,5.0,Cat_1
466868,Male,No,26,Yes,Doctor,4.0,Low,3.0,Cat_2
459172,Male,No,21,No,Healthcare,3.0,Low,3.0,Cat_2
463814,Female,No,26,No,Healthcare,6.0,Low,3.0,Cat_5
461821,Female,No,28,No,Doctor,0.0,Low,4.0,Cat_6
464000,Female,No,32,No,Healthcare,0.0,Low,5.0,Cat_7
467801,Female,Yes,50,Yes,Doctor,0.0,Average,2.0,Cat_7
462120,Male,Yes,51,No,Artist,1.0,Low,3.0,Cat_3
459100,Female,No,63,Yes,Artist,14.0,Low,1.0,Cat_6
467927,Male,No,31,Yes,Doctor,8.0,Low,6.0,Cat_2
462758,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_6
465268,Male,Yes,29,No,Executive,12.0,Low,3.0,Cat_6
467262,Female,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6
465607,Female,No,37,Yes,Artist,7.0,Low,2.0,Cat_3
466651,Male,No,40,No,Entertainment,5.0,Low,1.0,Cat_3
463709,Male,Yes,35,Yes,Artist,1.0,High,2.0,Cat_6
462615,Male,No,31,No,Doctor,4.0,Low,7.0,Cat_4
464998,Male,Yes,59,Yes,Artist,1.0,High,2.0,Cat_6
462184,Male,No,19,No,Doctor,0.0,Low,4.0,Cat_6
461679,Male,No,28,Yes,Healthcare,4.0,Low,4.0,Cat_6
463931,Male,Yes,52,Yes,Entertainment,0.0,Average,2.0,Cat_6
463310,Male,Yes,60,Yes,Entertainment,0.0,Low,2.0,Cat_3
459147,Male,Yes,81,Yes,Entertainment,1.0,Low,1.0,Cat_6
467428,Female,Yes,46,Yes,Entertainment,2.0,Average,2.0,Cat_6
464851,Male,No,18,No,Doctor,0.0,Low,6.0,Cat_4
463739,Female,Yes,42,No,Marketing,0.0,Low,3.0,Cat_6
462348,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6
465524,Female,No,51,Yes,Artist,8.0,Low,1.0,Cat_6
466154,Female,Yes,45,Yes,Artist,1.0,Average,5.0,Cat_3
463992,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_6
467791,Male,No,21,No,Doctor,0.0,Low,5.0,Cat_7
467961,Male,Yes,45,Yes,Executive,1.0,High,5.0,Cat_4
466030,Female,Yes,36,No,Entertainment,8.0,Low,2.0,Cat_6
467597,Female,Yes,65,Yes,Lawyer,0.0,Low,1.0,Cat_6
464174,Female,No,43,Yes,Engineer,0.0,Low,4.0,Cat_6
467743,Male,Yes,48,No,Executive,1.0,High,4.0,Cat_1
466079,Female,Yes,40,No,Engineer,1.0,Low,2.0,Cat_6
465972,Female,No,47,Yes,Marketing,9.0,Low,1.0,Cat_6
460307,Male,No,27,No,Entertainment,6.0,Low,2.0,Cat_6
459635,Female,No,22,No,Healthcare,8.0,Low,4.0,Cat_6
462946,Male,Yes,52,No,Artist,1.0,Low,2.0,Cat_6
467632,Female,Yes,88,Yes,Artist,1.0,High,2.0,Cat_6
466676,Male,No,22,No,Healthcare,0.0,Low,2.0,Cat_6
465904,Male,No,37,Yes,Artist,9.0,Low,1.0,Cat_6
467844,Male,No,37,Yes,Healthcare,0.0,Low,2.0,Cat_6
464324,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0,Cat_3
467254,Female,Yes,45,Yes,Artist,9.0,Low,2.0,Cat_6
465054,Male,Yes,67,Yes,Executive,1.0,High,3.0,Cat_6
461402,Female,No,32,Yes,Entertainment,1.0,Low,5.0,Cat_6
461774,Female,Yes,81,Yes,Lawyer,1.0,High,3.0,Cat_6
467033,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_2
465311,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6
464264,Female,Yes,86,No,Lawyer,8.0,High,2.0,Cat_6
465411,Female,Yes,38,Yes,Engineer,0.0,Low,1.0,Cat_5
464715,Male,Yes,61,No,Marketing,1.0,Average,4.0,Cat_4
460378,Female,No,40,Yes,Doctor,1.0,Low,1.0,Cat_6
467575,Female,No,29,No,Engineer,1.0,Low,4.0,Cat_6
463442,Male,Yes,42,Yes,Executive,1.0,Low,2.0,Cat_6
463500,Male,Yes,35,Yes,Executive,0.0,High,4.0,Cat_6
460563,Female,No,41,No,Healthcare,1.0,Low,2.0,Cat_1
465394,Male,No,32,Yes,Engineer,0.0,Low,3.0,Cat_4
462969,Male,Yes,58,Yes,Artist,8.0,Low,1.0,Cat_3
464885,Female,No,35,No,Engineer,1.0,Low,2.0,Cat_4
463799,Female,No,41,Yes,Artist,0.0,Low,4.0,Cat_2
467958,Female,No,43,Yes,Doctor,0.0,Low,1.0,Cat_6
460400,Female,Yes,46,Yes,Entertainment,5.0,Low,2.0,Cat_6
461773,Male,Yes,69,Yes,Entertainment,1.0,High,3.0,Cat_6
467186,Male,Yes,38,Yes,Entertainment,2.0,Average,3.0,Cat_3
462283,Male,No,25,No,Healthcare,4.0,Low,5.0,Cat_6
464380,Female,Yes,49,Yes,Artist,6.0,Average,6.0,Cat_6
467443,Male,No,32,No,Healthcare,7.0,Low,4.0,Cat_3
464359,Female,No,37,Yes,Artist,0.0,Low,3.0,Cat_6
462916,Female,Yes,68,No,Artist,6.0,Average,3.0,Cat_6
460889,Female,Yes,47,Yes,Artist,1.0,Low,2.0,Cat_6
462375,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6
461149,Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_3
464329,Male,Yes,81,No,Lawyer,1.0,Low,2.0,Cat_6
462742,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_3
460952,Male,Yes,38,No,Doctor,0.0,Average,5.0,Cat_6
464902,Female,Yes,68,No,Lawyer,0.0,Low,1.0,Cat_4
461818,Female,Yes,43,Yes,Artist,2.0,Average,2.0,Cat_6
462245,Female,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6
463686,Female,No,32,No,Artist,2.0,Low,4.0,Cat_2
459027,Male,Yes,67,Yes,Doctor,1.0,Average,4.0,Cat_6
464625,Female,No,48,Yes,Artist,0.0,Low,2.0,Cat_6
466494,Male,Yes,71,No,Entertainment,0.0,Average,3.0,Cat_6
462412,Male,Yes,71,No,Artist,1.0,Low,5.0,Cat_6
463949,Male,Yes,51,No,Executive,0.0,High,4.0,Cat_7
466548,Female,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6
462862,Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_6
460136,Male,No,27,Yes,Artist,10.0,Low,3.0,Cat_6
461809,Male,No,30,Yes,Doctor,3.0,Low,2.0,Cat_6
464394,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6
461319,Male,Yes,56,No,Artist,0.0,Average,2.0,Cat_6
461843,Female,Yes,50,Yes,Artist,0.0,High,2.0,Cat_3
463094,Male,Yes,40,Yes,Engineer,12.0,Average,3.0,Cat_6
467656,Male,No,31,Yes,Healthcare,1.0,Low,5.0,Cat_6
461790,Male,Yes,70,Yes,Artist,0.0,High,2.0,Cat_6
459765,Female,No,35,Yes,Engineer,4.0,Low,1.0,Cat_6
467919,Female,Yes,47,Yes,Artist,7.0,Average,2.0,Cat_6
463669,Female,Yes,31,Yes,Marketing,7.0,High,4.0,Cat_2
460344,Female,Yes,52,Yes,Artist,14.0,Average,2.0,Cat_6
463359,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6
460967,Male,No,25,Yes,Entertainment,1.0,Low,2.0,Cat_6
467307,Male,Yes,57,Yes,Executive,1.0,High,3.0,Cat_6
463837,Female,Yes,50,No,Engineer,0.0,Low,3.0,Cat_7
460464,Male,No,27,Yes,Artist,9.0,Low,2.0,Cat_3
466525,Male,Yes,33,Yes,Artist,0.0,Average,2.0,Cat_6
465595,Female,No,38,No,Engineer,0.0,Low,3.0,Cat_4
467264,Male,Yes,19,No,Marketing,2.0,High,5.0,Cat_6
467950,Female,No,38,Yes,Entertainment,0.0,Low,2.0,Cat_6
465906,Female,No,35,Yes,Artist,5.0,Low,1.0,Cat_6
460626,Male,Yes,45,No,Doctor,9.0,High,4.0,Cat_6
459336,Male,Yes,26,Yes,Artist,6.0,Average,2.0,Cat_6
460165,Female,No,40,Yes,Entertainment,0.0,Low,1.0,Cat_3
465133,Female,Yes,61,Yes,Engineer,1.0,Average,5.0,Cat_6
464298,Male,No,26,No,Doctor,1.0,Low,1.0,Cat_6
461545,Female,Yes,70,Yes,Artist,1.0,Low,3.0,Cat_7
460723,Female,Yes,50,Yes,Engineer,1.0,High,2.0,Cat_4
465739,Female,No,87,No,Lawyer,1.0,Low,2.0,Cat_6
460202,Male,Yes,42,Yes,Entertainment,1.0,Low,2.0,Cat_6
467873,Female,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_6
465731,Female,Yes,31,Yes,Artist,0.0,Average,2.0,Cat_4
459050,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6
462822,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_6
462617,Male,No,19,No,Healthcare,0.0,Low,5.0,Cat_4
466446,Female,Yes,46,Yes,Artist,1.0,High,3.0,Cat_6
464458,Male,No,46,Yes,Artist,1.0,Low,2.0,Cat_6
466930,Male,No,31,No,Healthcare,2.0,Low,2.0,Cat_5
459884,Male,Yes,80,No,Lawyer,8.0,Low,1.0,Cat_6
463482,Male,No,41,No,Engineer,9.0,Low,7.0,Cat_4
462975,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_6
465647,Male,No,31,Yes,Artist,9.0,Low,1.0,Cat_6
463974,Female,No,33,Yes,Homemaker,7.0,Low,3.0,Cat_2
465403,Female,No,27,No,Healthcare,9.0,Low,5.0,Cat_7
460731,Female,No,29,Yes,Artist,1.0,Low,3.0,Cat_6
459936,Female,No,45,Yes,Artist,2.0,Low,1.0,Cat_6
463209,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6
463866,Male,Yes,40,Yes,Artist,1.0,Average,4.0,Cat_6
460151,Male,Yes,35,Yes,Artist,3.0,Average,2.0,Cat_6
466320,Female,No,40,Yes,Engineer,9.0,Low,2.0,Cat_4
464063,Female,No,26,Yes,Doctor,1.0,Low,1.0,Cat_6
462143,Male,Yes,80,No,Artist,1.0,Low,2.0,Cat_6
464341,Male,No,35,Yes,Artist,2.0,Low,2.0,Cat_6
461840,Male,Yes,47,Yes,Executive,8.0,High,4.0,Cat_6
462650,Female,No,33,No,Entertainment,8.0,Low,5.0,Cat_4
460385,Male,No,31,Yes,Healthcare,0.0,Low,4.0,Cat_6
465387,Female,Yes,43,Yes,Artist,0.0,Low,2.0,Cat_6
462951,Male,Yes,73,Yes,Lawyer,2.0,Low,1.0,Cat_6
465438,Male,No,33,Yes,Doctor,9.0,Low,6.0,Cat_4
464783,Male,Yes,42,No,Entertainment,0.0,Low,3.0,Cat_4
465713,Male,Yes,59,Yes,Artist,0.0,Average,4.0,Cat_6
460735,Male,Yes,35,Yes,Engineer,1.0,Average,4.0,Cat_3
461441,Male,Yes,58,Yes,Artist,1.0,Average,4.0,Cat_6
464983,Female,Yes,25,No,Entertainment,2.0,Low,2.0,Cat_6
466955,Male,Yes,57,No,Entertainment,0.0,Low,4.0,Cat_3
462049,Male,Yes,39,Yes,Artist,14.0,Average,2.0,Cat_6
461670,Male,Yes,59,Yes,Artist,0.0,Average,6.0,Cat_6
467476,Male,No,32,Yes,Healthcare,1.0,Low,4.0,Cat_6
460721,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6
465434,Female,No,26,Yes,Healthcare,1.0,Low,7.0,Cat_2
460161,Male,No,38,Yes,Artist,0.0,Low,1.0,Cat_3
461034,Female,No,23,No,Marketing,2.0,Low,6.0,Cat_3
461768,Male,Yes,69,Yes,Artist,0.0,High,2.0,Cat_6
459219,Female,Yes,47,Yes,Artist,0.0,Average,3.0,Cat_6
466856,Female,Yes,65,No,Engineer,1.0,Average,3.0,Cat_6
460038,Female,No,36,Yes,Engineer,9.0,Low,5.0,Cat_6
460156,Male,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6
460874,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6
467660,Female,Yes,69,Yes,Artist,9.0,High,2.0,Cat_6
464932,Male,Yes,53,Yes,Executive,9.0,Low,1.0,Cat_4
466976,Male,Yes,47,Yes,Artist,0.0,Low,1.0,Cat_6
459899,Female,Yes,48,Yes,Artist,0.0,Low,4.0,Cat_6
467190,Male,Yes,36,Yes,Executive,0.0,Low,2.0,Cat_3
467073,Male,No,37,Yes,Engineer,9.0,Low,1.0,Cat_6
464789,Female,Yes,48,Yes,Artist,0.0,Average,5.0,Cat_4
460552,Male,Yes,61,Yes,Artist,0.0,Low,2.0,Cat_3
467137,Female,Yes,59,Yes,Engineer,0.0,Low,1.0,Cat_6
462939,Male,Yes,38,Yes,Doctor,0.0,High,4.0,Cat_7
467019,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,Cat_6
467744,Male,No,36,Yes,Artist,9.0,Low,1.0,Cat_6
463846,Female,Yes,45,Yes,Artist,4.0,Low,1.0,Cat_6
463958,Female,No,25,No,Healthcare,0.0,Low,5.0,Cat_2
462044,Female,No,47,Yes,Artist,4.0,Low,1.0,Cat_6
463796,Female,No,33,No,Engineer,1.0,Low,3.0,Cat_6
463587,Female,No,27,No,Engineer,1.0,Low,4.0,Cat_6
465623,Male,Yes,41,Yes,Artist,8.0,Average,2.0,Cat_6
460213,Male,Yes,40,Yes,Entertainment,5.0,Low,1.0,Cat_6
463177,Male,No,41,Yes,Entertainment,7.0,Low,2.0,Cat_1
467371,Male,No,30,Yes,Healthcare,1.0,Low,4.0,Cat_6
463173,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_3
465564,Male,Yes,46,No,Artist,0.0,Average,4.0,Cat_3
461470,Male,Yes,43,Yes,Artist,2.0,Average,2.0,Cat_6
466577,Male,No,30,Yes,Healthcare,1.0,Low,1.0,Cat_6
464423,Male,Yes,51,Yes,Entertainment,0.0,Average,5.0,Cat_6
461877,Female,No,38,Yes,Artist,7.0,Low,2.0,Cat_6
459225,Female,Yes,49,Yes,Artist,0.0,Average,4.0,Cat_6
461577,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6
459977,Female,No,41,Yes,Artist,4.0,Low,1.0,Cat_6
460205,Male,Yes,55,Yes,Artist,4.0,Low,2.0,Cat_6
462382,Male,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6
466513,Female,Yes,55,Yes,Artist,1.0,Average,3.0,Cat_6
460337,Female,No,42,Yes,Marketing,10.0,Low,3.0,Cat_6
460868,Male,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_6
466865,Female,No,32,No,Homemaker,9.0,Low,5.0,Cat_3
464355,Male,Yes,47,Yes,Executive,1.0,High,4.0,Cat_6
460431,Female,No,46,Yes,Engineer,1.0,Low,1.0,Cat_6
460534,Male,Yes,36,Yes,Artist,0.0,Average,4.0,Cat_6
466799,Female,No,19,No,Healthcare,2.0,Low,3.0,Cat_6
460444,Male,Yes,60,No,Artist,0.0,Low,1.0,Cat_6
466906,Male,No,59,Yes,Artist,1.0,Low,2.0,Cat_6
462250,Female,Yes,56,Yes,Entertainment,1.0,Average,3.0,Cat_4
463329,Male,No,23,No,Healthcare,0.0,Low,6.0,Cat_3
463631,Male,No,25,No,Healthcare,0.0,Low,5.0,Cat_3
463406,Male,No,33,No,Marketing,0.0,Low,4.0,Cat_3
467277,Male,No,25,Yes,Artist,13.0,Low,3.0,Cat_6
462239,Male,Yes,49,Yes,Executive,1.0,High,5.0,Cat_5
459662,Male,Yes,51,Yes,Entertainment,0.0,High,5.0,Cat_3
467265,Female,No,28,No,Healthcare,1.0,Low,3.0,Cat_4
465962,Male,Yes,33,Yes,Healthcare,0.0,Low,2.0,Cat_7
463148,Male,Yes,60,Yes,Marketing,1.0,High,5.0,Cat_6
462887,Female,Yes,42,No,Engineer,1.0,Low,3.0,Cat_6
465882,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6
463597,Female,No,25,No,Engineer,0.0,Low,6.0,Cat_6
460437,Female,No,26,Yes,Artist,9.0,Low,1.0,Cat_6
467093,Female,Yes,53,Yes,Artist,8.0,Average,2.0,Cat_6
462076,Male,Yes,75,Yes,Lawyer,1.0,Low,2.0,Cat_6
466837,Female,No,38,Yes,Marketing,9.0,Low,4.0,Cat_5
